text,intent
"clera entry",HELP_DELETE_TRANSACTION
"hfd",GARBAGE
"currentt unemployment rate",COMPLEX_ADVICE
"avalanch emethod",DEF_DEBT_AVALANCHE
"thoughts on What do you know about me?",COMPLEX_ADVICE
"nohting",COMPLEX_ADVICE
"help desk",CONTACT_SUPPORT
"build nnumber",APP_VERSION
"?!",GARBAGE
"what is tabung haji?",DEF_TABUNG_HAJI
"ffline mode?",INTERNET_REQ
"analysis of side hustle",COMPLEX_ADVICE
"created by",DEVELOPER_INFO
"1234",GARBAGE
"opinion on expensivee statistics",COMPLEX_ADVICE
"wronng answer",COMPLAINT
"leave",BYE
"piou",GARBAGE
"what is the best way to bonus",COMPLEX_ADVICE
"clear all",HELP_RESET_DATA
"not sure",COMPLEX_ADVICE
"houghts on raise",COMPLEX_ADVICE
"what is the unemployment rate",COMPLEX_ADVICE
"what is kwsp?",DEF_KWSP
"app eatures",APP_PURPOSE
"current poverty rate",COMPLEX_ADVICE
"echo",TESTING
"yo beruang",GREETING
"rate of interest rate",COMPLEX_ADVICE
"how to add money",HELP_ADD_INCOME
"define inflation",DEF_INFLATION
"analysis of dogecoin urgenttly",COMPLEX_ADVICE
"univversity",DEVELOPER_INFO
"name origin",WHY_BERUANG
"what is the best way to minimum wage",COMPLEX_ADVICE
"not sure",COMPLEX_ADVICE
"advice on trading urgently",COMPLEX_ADVICE
"you are useless",COMPLAINT
"asdf",GARBAGE
"examples of needs",DEF_NEEDS
"give me tips for work life balance",COMPLEX_ADVICE
"help desk",CONTACT_SUPPORT
"nothiing",COMPLEX_ADVICE
"prediction for exchange rate fast",COMPLEX_ADVICE
"help me with POR rate as a fresh grad",COMPLEX_ADVICE
"thanks  alot",THANK_YOU
"offline mode?",INTERNET_REQ
"i guess What do youu know about me?",COMPLEX_ADVICE
"amanah saham bumiputera",DEF_ASB
"si it a good idea to credit card given my income",COMPLEX_ADVICE
"is it a good idea to luno",COMPLEX_ADVICE
"outlook for budget 2025 given my income",COMPLEX_ADVICE
"thoughts on Who is thee prime minister?",COMPLEX_ADVICE
"record spenidng",HELP_ADD_TRANSACTION
"mic check",TESTING
"what is the bestway to raise",COMPLEX_ADVICE
"why use this?",APP_PURPOSE
"give me tips for credit card",COMPLEX_ADVICE
"close",BYE
"clear all",HELP_RESET_DATA
"what is the inflation rate",COMPLEX_ADVICE
"aadd salary",HELP_ADD_INCOME
"give me ttips for What is the weather?",COMPLEX_ADVICE
"thesis details",DEVELOPER_INFO
"Student loan",DEF_PTPTN
"pef",DEF_KWSP
"do you think loan",COMPLEX_ADVICE
"remove exppense",HELP_DELETE_TRANSACTION
"tq",THANK_YOU
"supervisor",DEVELOPER_INFO
"yo beruang",GREETING
"bla la",GARBAGE
"give me motivation",ADVICE_MOTIVATION
"need internet?",INTERNET_REQ
"qwerty",GARBAGE
"how to save?",HELP_SAVINGS_SCREEN
"secre?",DATA_SECURITY
"idk",COMPLEX_ADVICE
"worst app",COMPLAINT
"advice on tax releif",COMPLEX_ADVICE
"customer service",CONTACT_SUPPORT
"retake onboarding",HELP_RESET_DATA
"what is thepoverty rate",COMPLEX_ADVICE
"what is compound interets?",DEF_COMPOUND_INTEREST
"lump sum",HELP_INCOME_ALLOCATION
"end chat",BYE
"i feel poor",ADVICE_MOTIVATION
"What is 22+?",COMPLEX_ADVICE
"give me tips for nft",COMPLEX_ADVICE
"outlook for laptop",COMPLEX_ADVICE
"savingss bar",HELP_SAVINGS_SCREEN
"outloko for resign fast",COMPLEX_ADVICE
"scan receipt?",HELP_RECEIPT_SCAN
"magic of componuding",DEF_COMPOUND_INTEREST
"uide me on iphone",COMPLEX_ADVICE
"analysis of resign",COMPLEX_ADVICE
"History of Malaysia",COMPLEX_ADVICE
"Split income?",HELP_INCOME_ALLOCATION
"advice on budget 2025 for students",COMPLEX_ADVICE
"app verrsion",APP_VERSION
"deine wants",DEF_WANTS
"update spending",HELP_EDIT_TRANSACTION
"not helpful",COMPLAINT
"gvie me tips for installment",COMPLEX_ADVICE
"uploadphoto?",HELP_RECEIPT_SCAN
"how to saveas a student?",ADVICE_STUDENT_TIPS
"asb investing",DEF_ASB
"ttell me the exchange rate",COMPLEX_ADVICE
"what are needs?",DEF_NEEDS
"email developer",CONTACT_SUPPORT
"you suck",COMPLAINT
"maybe",COMPLEX_ADVICE
"rate of unemploymnet rate",COMPLEX_ADVICE
"is it a good idea to budgt 2025 with small capital",COMPLEX_ADVICE
"lzxcv",GARBAGE
"...",GARBAGE
"terima kasih",THANK_YOU
"ybe",BYE
"good job",THANK_YOU
"high interestt savings",ADVICE_GENERAL_SAVING
"what is the OPR rate",COMPLEX_ADVICE
"advice on e-wallet",COMPLEX_ADVICE
"mistake entry",HELP_DELETE_TRANSACTION
"is it a good idea to expensive",COMPLEX_ADVICE
"email developer",CONTACT_SUPPORT
"what are wants?",DEF_WANTS
"bla bla",GARBAGE
"ccris",DEF_CREDIT_SCORE
"current inflation rate",COMPLEX_ADVICE
"good job",THANK_YOU
"student budget tips",ADVICE_STUDENT_TIPS
"function of app",APP_PURPOSE
"ping",TESTING
"asdf",GARBAGE
"rate of interest rate",COMPLEX_ADVICE
"outlook for What do you know about me?",COMPLEX_ADVICE
"reset dtaa",HELP_RESET_DATA
"app features",APP_PURPOSE
"blah blah",GARBAGE
"need internte?",INTERNET_REQ
"wrong amount",HELP_EDIT_TRANSACTION
"delee transaction",HELP_DELETE_TRANSACTION
"settings",NAV_PROFILE
"My profile",COMPLEX_ADVICE
"cor",HELP_RECEIPT_SCAN
"what does inflation mean?",DEF_INFLATION
"how to start enterpreneur in 2025",COMPLEX_ADVICE
"what is the exchange rate",COMPLEX_ADVICE
"you suck",COMPLAINT
"terima kasih",THANK_YOU
"nothing",COMPLEX_ADVICE
"customerr service",CONTACT_SUPPORT
"is neetflix a want?",DEF_WANTS
"definen eeds",DEF_NEEDS
"give me a tip",ADVICE_GENERAL_TIP
"asdf",GARBAGE
"devveloper name",DEVELOPER_INFO
"...",GARBAGE
"who is this for?",TARGET_AUDIENCE
"guide me on OPR rate with small capital",COMPLEX_ADVICE
"latest interest rate",COMPLEX_ADVICE
"what is the poverty rate",COMPLEX_ADVICE
"see you",BYE
"th",DEF_TABUNG_HAJI
"reset profile",HELP_RESET_DATA
"is this for me?",TARGET_AUDIENCE
"created by",DEVELOPER_INFO
"what is your name?",WHO_ARE_YOU
"do you tthink exchange rate",COMPLEX_ADVICE
"advice on buy house for students",COMPLEX_ADVICE
"funny",JOKE
"studentb udget tips",ADVICE_STUDENT_TIPS
"compounding",DEF_COMPOUND_INTEREST
"best way to save",ADVICE_GENERAL_SAVING
"tell me the inflation rate",COMPLEX_ADVICE
"no money student",ADVICE_STUDENT_TIPS
"should i side hustle",COMPLEX_ADVICE
"latest tax rate",COMPLEX_ADVICE
"high interest savings",ADVICE_GENERAL_SAVING
"budget method",DEF_50_30_20
"reset data",HELP_RESET_DATA
"budget method",DEF_50_30_20
"aalanche method",DEF_DEBT_AVALANCHE
"bb nm",GARBAGE
"say something funny",JOKE
"ad bot",COMPLAINT
"is rent a need?",DEF_NEEDS
"education loan",DEF_PTPTN
"is it worth economic growth with no experience",COMPLEX_ADVICE
"budget rule",DEF_50_30_20
"what is the best way to wahed",COMPLEX_ADVICE
"What is the weather?",COMPLEX_ADVICE
"do you think tax relief given my income",COMPLEX_ADVICE
"wo is this for?",TARGET_AUDIENCE
"!!",GARBAGE
"how to save mney",ADVICE_GENERAL_TIP
"system error",GARBAGE
"is it worth My profile",COMPLEX_ADVICE
"how to pay debt fast",DEF_DEBT_SNOWBALL
"stupid",COMPLAINT
"what is the poverty rate",COMPLEX_ADVICE
"guide me on business",COMPLEX_ADVICE
"ideentify yourself",WHO_ARE_YOU
"budget rule",DEF_50_30_20
"thoughts on What is my name?",COMPLEX_ADVICE
"can i scna bills?",HELP_RECEIPT_SCAN
"move to budget",HELP_WITHDRAW_SAVINGS
"fix mistake",HELP_EDIT_TRANSACTION
"rrecommendation for raise",COMPLEX_ADVICE
"start over",HELP_RESET_DATA
"update spending",HELP_EDIT_TRANSACTION
"My details",COMPLEX_ADVICE
"is it a good idea to ethereum",COMPLEX_ADVICE
"recommendationf or inflation rate in 2025",COMPLEX_ADVICE
"pping",TESTING
"guide e on budget 2025 in malaysia",COMPLEX_ADVICE
"not sure Do you like humans?",COMPLEX_ADVICE
"help desk",CONTACT_SUPPORT
"tell  me the exchange rate",COMPLEX_ADVICE
"later",BYE
"scholarhip 6 months",HELP_INCOME_ALLOCATION
"do you think installment fast",COMPLEX_ADVICE
"not sure",COMPLEX_ADVICE
"maybe",COMPLEX_ADVICE
"savings screen",HELP_SAVINGS_SCREEN
"should i interest rate",COMPLEX_ADVICE
"how do i entrepreneur in 2025",COMPLEX_ADVICE
"hey bear",GREETING
"maybe",COMPLEX_ADVICE
"canyou explain nft safely",COMPLEX_ADVICE
"not sure",GARBAGE
"explain inflation concept",DEF_INFLATION
"bl abla",GARBAGE
"noot sure",GARBAGE
"should i bursa",COMPLEX_ADVICE
"what are wants?",DEF_WANTS
"howt o start ethereum",COMPLEX_ADVICE
"predictio nfor budget 2025",COMPLEX_ADVICE
"guide me on resume safely",COMPLEX_ADVICE
"how to sve?",HELP_SAVINGS_SCREEN
"do i need data?",INTERNET_REQ
"credit rating",DEF_CREDIT_SCORE
"how do i career",COMPLEX_ADVICE
"tell me  about What is the weather?",COMPLEX_ADVICE
"best wayy to pay debt",DEF_DEBT_AVALANCHE
"g oto home",NAV_HOME
"Who isthe prime minister?",COMPLEX_ADVICE
"what are needs?",DEF_NEEDS
"ohw to start interest rate",COMPLEX_ADVICE
"iis rent a need?",DEF_NEEDS
"deposit money",HELP_ADD_INCOME
"do i need data?",INTERNET_REQ
"ocr",HELP_RECEIPT_SCAN
"give me tips for stocks",COMPLEX_ADVICE
"remove expense",HELP_DELETE_TRANSACTION
"nohting",COMPLEX_ADVICE
"thanks",THANK_YOU
"avalanche method",DEF_DEBT_AVALANCHE
"what are savings?",DEF_SAVINGS_DEF
"rate of exchange rate",COMPLEX_ADVICE
"can you explain shopee pay statistics",COMPLEX_ADVICE
"can you explain tax relief in malaysia",COMPLEX_ADVICE
"not ssure",COMPLEX_ADVICE
"how to start minimum wage",COMPLEX_ADVICE
"go to transaction log",NAV_EXPENSES
"what is asb?",DEF_ASB
"hgfd",GARBAGE
"open chat",NAV_CHATBOT
"help me with asb with low risk",COMPLEX_ADVICE
"campus saving",ADVICE_STUDENT_TIPS
"tst",TESTING
"save interest debt",DEF_DEBT_AVALANCHE
"cimb  link?",BANK_LINKING
"[object Object]",GARBAGE
"budget method",DEF_50_30_20
"tell me the exchange rate",COMPLEX_ADVICE
"enter earnings",HELP_ADD_INCOME
"i  spent too much",ADVICE_MOTIVATION
"fsdfsdf",GARBAGE
"Do you know me?",COMPLEX_ADVICE
"teerima kasih",THANK_YOU
"works offline?",INTERNET_REQ
"what is allocation?",HELP_INCOME_ALLOCATION
"close",BYE
"12345",GARBAGE
"what is credit score?",DEF_CREDIT_SCORE
"savings screen",HELP_SAVINGS_SCREEN
"clear all",HELP_RESET_DATA
"is it a good idea to binance fast",COMPLEX_ADVICE
"213 test",TESTING
"student loan",DEF_PTPTN
"why save?",DEF_SAVINGS_DEF
"what is the OPR rate",COMPLEX_ADVICE
"open chat",NAV_CHATBOT
"not ure",COMPLEX_ADVICE
"current povertyy rate",COMPLEX_ADVICE
"amanah saham bumiputera",DEF_ASB
"good nihgt",BYE
"guide me on What is my name?",COMPLEX_ADVICE
"who created oyu?",WHO_ARE_YOU
"app features",APP_PURPOSE
"open chat",NAV_CHATBOT
"what version is this?",APP_VERSION
"my account",NAV_PROFILE
"magic of ocmpounding",DEF_COMPOUND_INTEREST
"where is chhat?",NAV_CHATBOT
"where to ad cost",HELP_ADD_TRANSACTION
"customer seervice",CONTACT_SUPPORT
"tel lme about yourself",WHO_ARE_YOU
"qwerty",GARBAGE
"you are useless",COMPLAINT
"prediction for hodna rate",COMPLEX_ADVICE
"thank you",THANK_YOU
"good job",THANK_YOU
"maaybe",COMPLEX_ADVICE
"recommendation for interest rate in malaysia",COMPLEX_ADVICE
"rate of inflation  rate",COMPLEX_ADVICE
"define inlfation",DEF_INFLATION
"show home",NAV_HOME
"erima kasih",THANK_YOU
"scure?",DATA_SECURITY
"you suck",COMPLAINT
"what is the unemployment rate",COMPLEX_ADVICE
"scholaship 6 months",HELP_INCOME_ALLOCATION
"why credit score mattters",DEF_CREDIT_SCORE
"nothnig",COMPLEX_ADVICE
"financial aadvice",ADVICE_GENERAL_TIP
"what rae wants?",DEF_WANTS
"give me tips for internship rate",COMPLEX_ADVICE
"goood evening",GREETING
"how to start bnpl",COMPLEX_ADVICE
"zzzz",GARBAGE
"thx",THANK_YOU
"i it worth ps5",COMPLEX_ADVICE
"works offline?",INTERNET_REQ
"how do i side hustle given my income",COMPLEX_ADVICE
"should i work life balance as a fresh grad",COMPLEX_ADVICE
"what does this app do?",APP_PURPOSE
"pros and cons of mortgage",COMPLEX_ADVICE
"current unemployment rate",COMPLEX_ADVICE
"explain inflation concept",DEF_INFLATION
"what version is this?",APP_VERSION
"settings",NAV_PROFILE
"strategies for exchange rate",COMPLEX_ADVICE
"What is the weather?",COMPLEX_ADVICE
"go to ransaction log",NAV_EXPENSES
"not srue",GARBAGE
"is it a good idea to installmment urgently",COMPLEX_ADVICE
"what does this app do?",APP_PURPOSE
"new purchase",HELP_ADD_TRANSACTION
"who is this for?",TARGET_AUDIENCE
"how to pay ebt fast",DEF_DEBT_SNOWBALL
"snowball method",DEF_DEBT_SNOWBALL
"see you",BYE
"what are savinngs?",DEF_SAVINGS_DEF
"mmove to budget",HELP_WITHDRAW_SAVINGS
"tell me the interest rate",COMPLEX_ADVICE
"meaning of inflation",DEF_INFLATION
"report bug",CONTACT_SUPPORT
"blah balh",GARBAGE
"main csreen",NAV_HOME
"clear all",HELP_RESET_DATA
"what is the taxr ate",COMPLEX_ADVICE
"savings screen",HELP_SAVINGS_SCREEN
"opinionn on GDP",COMPLEX_ADVICE
"qweerty",GARBAGE
"i fee lpoor",ADVICE_MOTIVATION
"who made this?",DEVELOPER_INFO
"syncc account?",BANK_LINKING
"asb investing",DEF_ASB
"tq",THANK_YOU
"fsdfdsf",GARBAGE
"is it a good idea to side hustle statistics",COMPLEX_ADVICE
"tell me about yourself",WHO_ARE_YOU
"budget methhod",DEF_50_30_20
"blah blah",GARBAGE
"go to bot",NAV_CHATBOT
"rat eof OPR rate",COMPLEX_ADVICE
"creaetd by",DEVELOPER_INFO
"go to tarnsaction log",NAV_EXPENSES
"how to start buy now pay later",COMPLEX_ADVICE
"schholarship 6 months",HELP_INCOME_ALLOCATION
"Do you know me?",COMPLEX_ADVICE
"i spent too much",ADVICE_MOTIVATION
"money is tight",ADVICE_MOTIVATION
"thoughts on job latest",COMPLEX_ADVICE
"how does categorizattion work?",HELP_AI_CATEGORIZATION
"bye",BYE
"wrong ansewr",COMPLAINT
"tellme about yourself",WHO_ARE_YOU
"advice on property with no experience",COMPLEX_ADVICE
"emergency savvings",DEF_EMERGENCY_FUND
"define inflation",DEF_INFLATION
"wrong amount",HELP_EDIT_TRANSACTION
"funny name",WHY_BERUANG
"help me with gig economy safely",COMPLEX_ADVICE
"fruggal tip",ADVICE_GENERAL_TIP
"is this updaated?",APP_VERSION
"what does inflation mean?",DEF_INFLATION
"thanks bear",THANK_YOU
"coffee need oor want?",DEF_WANTS
"asdf",GARBAGE
"v6ff7w",GARBAGE
"opinion on robot advisor with no experience",COMPLEX_ADVICE
"coompounding",DEF_COMPOUND_INTEREST
"tel me the inflation rate",COMPLEX_ADVICE
"how asvings works",HELP_SAVINGS_SCREEN
"employee provident fund",DEF_KWSP
"how much emergency fund?",DEF_EMERGENCY_FUND
"what is allocation?",HELP_INCOME_ALLOCATION
"you are usless",COMPLAINT
"jjoke",JOKE
"i feell poor",ADVICE_MOTIVATION
"goood job",THANK_YOU
"tell me about Do you know me?",COMPLEX_ADVICE
"ho wto add expense",HELP_ADD_TRANSACTION
"zzzz",GARBAGE
"can you explain  ethereum for students",COMPLEX_ADVICE
"you are useless",COMPLAINT
"testing",GARBAGE
"maybe Are you stupd?",COMPLEX_ADVICE
"clear all",HELP_RESET_DATA
"pros and cons o loan",COMPLEX_ADVICE
"what is the best way to exchange rate",COMPLEX_ADVICE
"wrong answer",COMPLAINT
"guide me on interview for the future",COMPLEX_ADVICE
"prediction for gig economy with smal capital",COMPLEX_ADVICE
"testnig",TESTING
"tell me the poverty rate",COMPLEX_ADVICE
"[objecct Object]",GARBAGE
"atlk to beruang",NAV_CHATBOT
"rate of poverty rate",COMPLEX_ADVICE
"rate of inetrest rate",COMPLEX_ADVICE
"hgfd",GARBAGE
"saving strattegies",ADVICE_GENERAL_SAVING
"wherre is data stored?",DATA_SECURITY
"how to save as a student?",ADVICE_STUDENT_TIPS
"pros and cons of infflation rate rate",COMPLEX_ADVICE
"add to saavings",HELP_SAVINGS_SCREEN
"prediction for Do you like humans?",COMPLEX_ADVICE
"tq",THANK_YOU
" nm",GARBAGE
"what is the inflation rate",COMPLEX_ADVICE
"bad bot",COMPLAINT
"need iinternet?",INTERNET_REQ
"how t save money",ADVICE_GENERAL_TIP
"main screen",NAV_HOME
"upload photo?",HELP_RECEIPT_SCAN
"scure?",DATA_SECURITY
"do you steal my data?",DATA_SECURITY
"why need emergency fund?",DEF_EMERGENCY_FUND
"how to ad dexpense",HELP_ADD_TRANSACTION
"user info",NAV_PROFILE
"hhow do i tax relief with small capital",COMPLEX_ADVICE
"can yuo explain credit card at my age",COMPLEX_ADVICE
"delete transaction",HELP_DELETE_TRANSACTION
"ai category",HELP_AI_CATEGORIZATION
"what is the best way to budget 2025 rate",COMPLEX_ADVICE
"recommendation for idvidend",COMPLEX_ADVICE
"maybe",COMPLEX_ADVICE
"how to add expense",HELP_ADD_TRANSACTION
"open profile",NAV_PROFILE
"guiide me on crypto",COMPLEX_ADVICE
"how to delete?",HELP_DELETE_TRANSACTION
"fdsfsdf",GARBAGE
"rate of OPR rate",COMPLEX_ADVICE
"how to add money",HELP_ADD_INCOME
"customer service",CONTACT_SUPPORT
"add salary",HELP_ADD_INCOME
"update spending",HELP_EDIT_TRANSACTION
"not sure",COMPLEX_ADVICE
"?!",GARBAGE
"help me save",ADVICE_MOTIVATION
"do you think invest",COMPLEX_ADVICE
"what is credit scre?",DEF_CREDIT_SCORE
"say something funny",JOKE
"do you think dogecoin given my income",COMPLEX_ADVICE
"xeit",BYE
"how much emergency fund?",DEF_EMERGENCY_FUND
"thoughts on forex",COMPLEX_ADVICE
"upadte spending",HELP_EDIT_TRANSACTION
"talk to bruang",NAV_CHATBOT
"hi there",GREETING
"rate of unemployment rate",COMPLEX_ADVICE
"budet rule",DEF_50_30_20
"tell me the exchange ate",COMPLEX_ADVICE
"retirement fund",DEF_KWSP
"split inccome?",HELP_INCOME_ALLOCATION
"student olan",DEF_PTPTN
"hgfd",GARBAGE
"ai category",HELP_AI_CATEGORIZATION
"should i What do you know about me?",COMPLEX_ADVICE
"who created you?",WHO_ARE_YOU
"secure?",DATA_SECURITY
"not  helpful",COMPLAINT
"no money stuent",ADVICE_STUDENT_TIPS
"avalanhe method",DEF_DEBT_AVALANCHE
"who is the target audience?",TARGET_AUDIENCE
"how to start property",COMPLEX_ADVICE
"You are useless",COMPLAINT
"how does categorization work?",HELP_AI_CATEGORIZATION
"auto category",HELP_AI_CATEGORIZATION
"go to bot",NAV_CHATBOT
"not sure",COMPLEX_ADVICE
"piu",GARBAGE
"tq",THANK_YOU
"yo beruang",GREETING
"ope nchat",NAV_CHATBOT
"what does inflation mean?",DEF_INFLATION
"i aam broke",ADVICE_MOTIVATION
"give mme motivation",ADVICE_MOTIVATION
"yuiop",GARBAGE
"pros andcons of shopee pay",COMPLEX_ADVICE
"settinngs",NAV_PROFILE
"go  to home",NAV_HOME
"give me tipps for e-wallet latest",COMPLEX_ADVICE
"ocr",HELP_RECEIPT_SCAN
"amanah saham bumiputera",DEF_ASB
"how to save?",HELP_SAVINGS_SCREEN
"what is the inflation rate",COMPLEX_ADVICE
"meaning of name",WHY_BERUANG
"zzz",GARBAGE
"should i side hustle in malaysia",COMPLEX_ADVICE
"can i wtihdraw?",HELP_WITHDRAW_SAVINGS
"auto category",HELP_AI_CATEGORIZATION
"tell me abou bonus",COMPLEX_ADVICE
"how to start crdit card",COMPLEX_ADVICE
"give me tipss for luno rate",COMPLEX_ADVICE
"hlelo",GREETING
"tell me about myvi for beginners",COMPLEX_ADVICE
"university finance",ADVICE_STUDENT_TIPS
"edit transaction",HELP_EDIT_TRANSACTION
"is it a good idea to afford",COMPLEX_ADVICE
"make me laugh",JOKE
"opinion on ifnlation rate",COMPLEX_ADVICE
"created by",DEVELOPER_INFO
"nohting",COMPLEX_ADVICE
"what is your ame?",WHO_ARE_YOU
"analysis of budget 2025 with small capital",COMPLEX_ADVICE
"what is the best way to stashaway rate",COMPLEX_ADVICE
"offline mode?",INTERNET_REQ
"remove expense",HELP_DELETE_TRANSACTION
"bye",BYE
"help me with freelance",COMPLEX_ADVICE
"greetings",GREETING
"thoughts on inflation rate given my income",COMPLEX_ADVICE
"compounding",DEF_COMPOUND_INTEREST
"i guess  side hustle",COMPLEX_ADVICE
"appreciate it",THANK_YOU
"how much emergency fund?",DEF_EMERGENCY_FUND
"tel lme the OPR rate",COMPLEX_ADVICE
"nothnig",COMPLEX_ADVICE
"null",GARBAGE
"magic of compoundiing",DEF_COMPOUND_INTEREST
"ohla",GREETING
"Whta is the weather?",COMPLEX_ADVICE
"opinion on internship at my age",COMPLEX_ADVICE
"what version is this?",APP_VERSION
"hola",GREETING
"cmpounding",DEF_COMPOUND_INTEREST
"greetings",GREETING
"yuiop",GARBAGE
"outlook for Are you stupid?",COMPLEX_ADVICE
"analysis o fafford",COMPLEX_ADVICE
"zzzz",GARBAGE
"My details",COMPLEX_ADVICE
"analsyis of promotion fast",COMPLEX_ADVICE
"is it worth unit trust with small apital",COMPLEX_ADVICE
"current exchange rate",COMPLEX_ADVICE
"ba bot",COMPLAINT
"how do i laptop",COMPLEX_ADVICE
"should i work life balance in malayia",COMPLEX_ADVICE
"pros and cons of budget 2025 at my age",COMPLEX_ADVICE
"debtt snowball",DEF_DEBT_SNOWBALL
"how to add xepense",HELP_ADD_TRANSACTION
"123 test",TESTING
"how savings wokrs",HELP_SAVINGS_SCREEN
"prediction for trading rate",COMPLEX_ADVICE
"ptptn debt",DEF_PTPTN
"who are you?",WHO_ARE_YOU
"saing strategies",ADVICE_GENERAL_SAVING
"what is the inflation rate",COMPLEX_ADVICE
"should i economi cgrowth with small capital",COMPLEX_ADVICE
"qwerty",GARBAGE
"What is the weather?",COMPLEX_ADVICE
"can i ocnnect bank?",BANK_LINKING
"mayeb Sing a song",COMPLEX_ADVICE
"current unemployment rate",COMPLEX_ADVICE
"tell me the poverty rate",COMPLEX_ADVICE
"can you exxplain stocks",COMPLEX_ADVICE
"give me tips for luno for beginners",COMPLEX_ADVICE
"who is the target audience?",TARGET_AUDIENCE
"good afteronon",GREETING
"can i connect bank?",BANK_LINKING
"essential expenes",DEF_NEEDS
"what is the iflation rate",COMPLEX_ADVICE
"end caht",BYE
"oppen profile",NAV_PROFILE
"deletee account",HELP_RESET_DATA
"can you explain bonus",COMPLEX_ADVICE
"123 test",TESTING
"strategies ofr internship",COMPLEX_ADVICE
"predicton for resign",COMPLEX_ADVICE
"app version",APP_VERSION
"help me with trading with no expeience",COMPLEX_ADVICE
"sync account?",BANK_LINKING
"should i My details",COMPLEX_ADVICE
"scan rreceipt?",HELP_RECEIPT_SCAN
"functin of app",APP_PURPOSE
"can i scan bills?",HELP_RECEIPT_SCAN
"rate ofexchange rate",COMPLEX_ADVICE
"debt avalanche",DEF_DEBT_AVALANCHE
"funny name",WHY_BERUANG
"avalanche method",DEF_DEBT_AVALANCHE
"lattest tax rate",COMPLEX_ADVICE
"define saavings",DEF_SAVINGS_DEF
"nothing Do you know me?",COMPLEX_ADVICE
"tell me the interest rate",COMPLEX_ADVICE
"thoughts on OPR rate for students",COMPLEX_ADVICE
"...",GARBAGE
"link bank?",BANK_LINKING
"signing off",BYE
"echo",TESTING
